customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,MonthlyCostPerService
3298-QEICA,Female,0,1,1,23,0,No phone service,Yes,No,No,Yes,No,No,0,34.6,813.45,0,False,False,False,False,True,False,True,1.4416666666666667
0788-DXBFY,Male,0,1,1,58,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.55,1108.8,0,False,True,False,True,False,True,False,0.3313559322033898
3597-YASZG,Female,1,1,0,70,1,Yes,No,Yes,No,Yes,Yes,Yes,1,104.45,7349.35,0,True,False,False,False,False,False,True,1.4711267605633804
3496-LFSZU,Male,0,1,0,4,1,No,No,No,No,No,No,No,0,70.5,294.2,0,True,False,False,True,False,False,False,14.1
5242-UOWHD,Male,0,1,1,45,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,929.2,0,False,True,False,False,True,False,True,0.44239130434782614
2482-CZGBB,Male,0,0,0,10,1,No,No,No,No,No,No,No,1,70.0,740.0,1,True,False,False,True,False,False,False,6.363636363636363
6479-SZPLM,Male,0,1,1,36,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.45,754.5,0,False,True,True,False,False,False,True,0.5256756756756756
8097-VBQTZ,Male,0,0,0,54,1,No,Yes,Yes,No,Yes,Yes,No,1,69.9,3883.3,0,False,False,False,False,True,False,False,1.270909090909091
4500-HKANN,Male,0,1,1,23,1,Yes,No,Yes,No,Yes,No,No,0,59.7,1414.2,0,False,False,False,False,True,False,True,2.4875000000000003
9917-KWRBE,Female,0,1,1,41,1,Yes,Yes,Yes,Yes,No,Yes,No,1,78.35,3211.2,0,False,False,True,False,False,True,False,1.8654761904761903
3420-ZDBMA,Male,1,0,0,5,1,No,No,No,No,No,No,No,1,71.45,371.6,0,True,False,False,False,True,False,False,11.908333333333333
2212-LYASK,Male,0,1,1,27,0,No phone service,No,Yes,Yes,No,No,Yes,1,45.85,1246.4,0,False,False,True,False,False,True,False,1.6375
1393-IMKZG,Female,0,0,0,1,1,No,No,No,No,Yes,Yes,Yes,1,95.85,95.85,0,True,False,False,True,False,False,False,47.925
8069-RHUXK,Female,0,1,1,67,0,No phone service,Yes,No,No,Yes,No,No,0,35.7,2545.7,0,False,False,True,False,False,False,True,0.525
3398-GCPMU,Female,1,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,89.55,6448.85,0,False,False,True,False,False,False,True,1.2267123287671233
2908-WGAXL,Female,0,1,1,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.95,1468.9,0,False,True,True,False,False,False,True,0.437719298245614
3378-AJRAO,Male,0,1,1,44,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.85,1013.6,0,False,True,False,True,False,True,False,0.5522222222222223
1013-QCWAM,Female,1,1,0,66,1,Yes,No,Yes,No,No,Yes,Yes,1,100.8,6690.75,0,True,False,False,True,False,False,False,1.5044776119402985
0866-QLSIR,Female,0,0,0,34,1,Yes,Yes,Yes,No,Yes,No,No,1,64.4,2088.75,1,False,False,False,False,True,True,False,1.84
6050-FFXES,Female,0,1,0,69,1,Yes,No,No,Yes,Yes,Yes,Yes,0,105.35,7240.65,0,True,False,False,False,False,False,True,1.505
7181-BQYBV,Female,0,1,1,1,1,Yes,Yes,No,Yes,No,Yes,Yes,1,102.45,102.45,1,True,False,False,True,False,False,False,51.225
0362-RAOQO,Female,0,0,0,40,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,830.25,0,False,True,True,False,False,False,True,0.4792682926829268
9554-DFKIC,Male,0,1,1,30,1,Yes,Yes,No,No,No,No,No,1,54.45,1588.7,0,False,False,False,False,False,False,False,1.756451612903226
5527-ACHSO,Female,0,0,0,11,1,No,No,No,No,Yes,Yes,Yes,0,70.5,829.3,0,False,False,False,False,True,False,False,5.875
0829-DDVLK,Female,0,0,0,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,302.45,0,False,True,True,False,False,True,False,1.25625
1399-UBQIU,Male,0,0,0,11,1,No,No,No,Yes,No,Yes,Yes,1,69.35,712.25,0,False,False,False,True,False,False,False,5.779166666666666
1813-JLKWR,Female,0,1,1,64,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,1336.65,0,False,True,False,False,False,True,False,0.3046153846153846
0336-PIKEI,Male,1,1,0,72,1,No,Yes,Yes,Yes,Yes,Yes,No,0,74.4,5360.75,0,False,False,False,False,False,False,True,1.0191780821917809
7322-OCWHC,Male,1,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,No,1,93.05,6735.05,0,True,False,False,False,False,False,True,1.2746575342465754
9537-VHDTA,Female,0,0,1,1,1,No,Yes,No,No,No,No,No,0,51.2,51.2,0,False,False,False,False,True,False,False,25.6
4957-TIALW,Female,0,0,1,15,1,No,Yes,Yes,Yes,Yes,No,No,0,65.6,1010.0,0,False,False,True,False,False,True,False,4.1
2054-PJOCK,Female,0,0,0,60,1,Yes,No,No,Yes,Yes,Yes,Yes,0,80.55,4847.05,0,False,False,True,False,False,True,False,1.3204918032786885
9150-HEPMB,Male,0,0,0,56,1,No,Yes,No,Yes,No,No,No,0,52.7,3019.7,0,False,False,False,False,True,True,False,0.924561403508772
9030-QGZNL,Female,0,0,0,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.85,161.65,0,False,True,False,False,True,False,True,2.316666666666667
6204-IEUXJ,Female,0,0,0,3,1,No,No,No,Yes,Yes,No,No,0,80.1,217.55,1,True,False,True,False,False,False,False,20.025
3126-WQMGH,Female,0,1,0,49,1,Yes,No,No,No,No,No,No,1,52.15,2583.75,0,False,False,True,False,False,False,False,1.043
4529-CKBCL,Female,0,0,0,2,1,No,No,No,No,No,Yes,No,1,80.2,146.05,1,True,False,False,True,False,False,False,26.733333333333334
2506-CLAKW,Female,0,0,0,6,1,No,Yes,Yes,Yes,Yes,No,Yes,1,98.15,567.45,1,True,False,False,False,False,False,False,14.021428571428572
7176-WRTNX,Male,0,0,0,70,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,114.95,7711.25,0,True,False,False,False,False,False,True,1.6190140845070422
1583-IHQZE,Male,0,0,0,12,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,112.95,1384.75,1,True,False,False,False,True,False,False,8.688461538461539
5732-IKGQH,Male,1,1,0,52,1,No,Yes,No,Yes,Yes,Yes,Yes,1,104.45,5481.25,0,True,False,False,False,False,True,False,1.9707547169811321
9239-GZHZE,Female,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,113.65,8124.2,0,True,False,True,False,False,False,True,1.5568493150684932
7205-BAIAD,Female,0,0,0,40,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.6,827.3,0,False,True,False,False,False,False,True,0.5024390243902439
0151-ONTOV,Female,0,0,0,1,1,No,No,No,No,No,No,No,0,70.9,70.9,1,True,False,False,False,True,False,False,35.45
4140-MUHUG,Female,1,0,0,3,1,No,No,No,Yes,No,Yes,No,1,86.85,220.95,1,True,False,False,True,False,False,False,21.7125
0093-EXYQL,Female,1,0,0,40,1,No,No,No,No,No,Yes,Yes,1,91.55,3673.6,0,True,False,False,True,False,False,False,2.2329268292682927
8064-RAVOH,Male,0,0,1,1,1,No,No,No,Yes,No,No,No,1,49.85,49.85,0,False,False,False,True,False,False,False,24.925
0219-QAERP,Male,0,1,0,30,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,576.65,0,False,True,True,False,False,True,False,0.6387096774193549
0320-JDNQG,Male,0,1,1,23,1,No,Yes,No,No,Yes,Yes,Yes,1,99.85,2331.3,1,True,False,False,True,False,False,False,4.160416666666666
7180-PISOG,Male,0,1,1,1,1,Yes,No,No,No,No,No,No,1,74.5,74.5,1,True,False,False,True,False,False,False,37.25
9168-INPSZ,Female,1,1,0,44,1,Yes,No,No,Yes,Yes,Yes,Yes,0,104.15,4495.65,0,True,False,False,True,False,False,False,2.3144444444444447
3571-RFHAR,Male,0,0,0,65,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.15,6941.2,1,True,False,False,True,False,False,False,1.6537878787878788
0015-UOCOJ,Female,1,0,0,7,1,No,Yes,No,No,No,No,No,1,48.2,340.35,0,False,False,False,True,False,False,False,6.025
5334-AFQJB,Male,1,0,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.1,1789.9,0,False,True,True,False,False,False,True,0.3438356164383562
2754-SDJRD,Female,1,0,0,8,1,Yes,No,No,No,Yes,Yes,Yes,1,100.15,908.55,0,True,False,True,False,False,False,False,11.127777777777778
9578-VRMNM,Female,0,0,0,16,1,Yes,No,No,Yes,No,No,Yes,1,65.2,1043.35,1,False,False,True,False,False,False,False,3.835294117647059
1587-FKLZB,Male,1,1,1,66,1,Yes,No,No,Yes,No,Yes,Yes,1,99.5,6822.15,1,True,False,True,False,False,False,False,1.4850746268656716
6140-QNRQQ,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,71.55,71.55,1,True,False,False,False,True,False,False,35.775
8963-JLGJT,Male,0,0,1,3,1,No,Yes,No,Yes,No,No,No,0,55.9,157.55,0,False,False,False,False,True,False,False,13.975
4307-KTUMW,Male,0,1,0,53,1,Yes,Yes,No,Yes,No,No,Yes,0,93.9,5029.2,1,True,False,False,True,False,False,False,1.738888888888889
1465-LNTLJ,Male,1,1,0,8,1,No,No,No,Yes,Yes,No,Yes,1,64.4,581.7,0,False,False,True,False,False,False,False,7.155555555555556
5440-FLBQG,Male,1,1,0,69,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,108.4,7318.2,1,True,False,False,False,False,False,True,1.5485714285714287
2135-DQWAQ,Female,0,0,0,5,1,No,No,Yes,No,No,Yes,No,1,85.3,420.45,0,True,False,False,False,True,False,False,14.216666666666667
4056-QHXHZ,Female,0,1,1,72,1,Yes,Yes,No,Yes,Yes,Yes,Yes,0,107.45,7576.7,0,True,False,False,False,True,False,True,1.4719178082191782
7470-MCQTK,Female,0,1,0,13,0,No phone service,No,No,Yes,No,Yes,Yes,1,48.75,633.4,1,False,False,False,False,False,False,False,3.482142857142857
7488-MXJIV,Female,0,0,0,4,1,Yes,No,No,No,No,Yes,No,1,85.65,321.65,1,True,False,False,True,False,False,False,17.130000000000003
7401-JIXNM,Female,0,1,1,54,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,91.3,4965.0,0,False,False,True,False,False,False,True,1.66
9339-FIIJL,Male,0,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,85.95,6151.9,0,False,False,False,False,False,False,True,1.1773972602739726
2027-FECZV,Male,0,0,0,12,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.7,1253.9,1,True,False,False,True,False,False,False,8.207692307692309
2672-DZUOY,Male,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,25.15,25.15,1,False,False,False,True,False,False,False,12.575
4706-DGAHW,Male,1,0,0,1,1,No,No,No,No,No,No,No,0,45.2,45.2,0,False,False,False,True,False,False,False,22.6
3870-MQAMG,Female,0,1,0,54,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,110.35,5893.15,1,True,False,False,True,False,True,False,2.0063636363636363
6670-MFRPK,Male,0,1,1,69,1,Yes,No,No,Yes,No,No,No,1,79.2,5420.65,0,True,False,True,False,False,False,True,1.1314285714285715
6177-PEVRA,Female,0,0,0,48,1,No,Yes,Yes,No,No,No,No,0,55.5,2627.35,0,False,False,True,False,False,False,True,1.1326530612244898
4800-CZMPC,Female,0,1,1,48,1,Yes,Yes,Yes,No,No,Yes,Yes,1,103.25,5037.55,1,True,False,True,False,False,True,False,2.107142857142857
4813-HQMGZ,Female,0,1,0,8,1,Yes,No,No,No,Yes,No,Yes,1,90.25,743.75,0,True,False,False,True,False,False,False,10.027777777777779
7579-KKLOE,Male,0,1,1,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,91.25,6589.6,0,False,False,False,False,True,False,True,1.2673611111111112
7377-DMMRI,Male,0,0,0,2,1,No,Yes,No,No,No,No,No,1,47.8,92.45,1,False,False,False,True,False,False,False,15.933333333333332
8402-EIVQS,Male,0,1,0,67,1,No,Yes,Yes,No,No,Yes,Yes,1,100.9,6733.15,0,True,False,True,False,False,True,False,1.4838235294117648
4947-DSMXK,Male,0,1,1,34,1,Yes,No,Yes,No,No,Yes,Yes,1,97.7,3410.0,0,True,False,False,False,False,False,False,2.7914285714285714
7245-NIIWQ,Female,0,0,0,3,1,No,No,No,No,No,No,No,1,69.85,199.85,0,True,False,False,True,False,False,False,17.4625
0002-ORFBO,Female,0,1,1,9,1,No,No,Yes,No,Yes,Yes,No,1,65.6,593.3,0,False,False,False,False,True,True,False,6.56
3324-OIRTO,Male,0,1,1,71,1,No,Yes,Yes,Yes,No,Yes,Yes,1,104.65,7288.4,0,True,False,False,False,False,True,False,1.4534722222222223
5414-OFQCB,Male,0,0,0,57,1,Yes,No,No,No,Yes,Yes,No,1,90.45,5229.8,0,True,False,True,False,False,False,True,1.5594827586206896
4967-WPNCF,Male,0,0,0,72,0,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,1,63.7,4464.8,0,False,False,False,False,False,False,True,0.8726027397260274
8552-OBVRU,Female,1,1,1,48,1,No,Yes,No,Yes,Yes,Yes,Yes,1,104.5,5068.05,0,True,False,False,True,False,False,False,2.13265306122449
8499-BRXTD,Male,0,0,0,18,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,401.85,0,False,True,False,False,True,True,False,1.0578947368421054
9154-QDGTH,Male,0,1,1,43,1,Yes,No,No,Yes,Yes,Yes,Yes,1,104.3,4451.85,0,True,False,True,False,False,True,False,2.3704545454545456
8197-BFWVU,Female,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,93.25,6688.95,0,False,False,False,False,False,False,True,1.2773972602739727
2577-GVSIL,Male,0,1,1,35,1,Yes,No,No,No,Yes,Yes,Yes,1,73.45,2661.1,0,False,False,False,False,False,True,False,2.040277777777778
9367-OIUXP,Male,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.7,73.05,0,False,True,False,False,True,False,False,4.14
6770-UAYGJ,Female,0,1,1,49,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.25,1211.65,0,False,True,False,False,True,False,True,0.505
6463-HHXJR,Female,0,1,1,71,1,Yes,Yes,Yes,Yes,No,Yes,No,0,100.5,7030.65,0,True,False,False,False,False,False,True,1.3958333333333333
7928-VJYAB,Male,0,1,1,11,1,No,No,No,No,No,Yes,Yes,0,90.6,1020.2,0,True,False,False,True,False,False,False,7.55
1187-WILMM,Male,0,1,1,63,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,89.4,5597.65,0,False,False,True,False,False,False,True,1.396875
9776-OJUZI,Female,1,0,0,65,1,Yes,No,Yes,Yes,No,Yes,No,1,95.45,6223.3,0,True,False,False,False,False,False,False,1.4462121212121213
1306-RPWXZ,Female,0,0,1,49,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.45,1024.65,0,False,True,True,False,False,False,True,0.409
8949-JTMAY,Female,0,0,0,29,1,Yes,No,No,Yes,No,Yes,Yes,1,98.6,2933.2,1,True,False,True,False,False,False,False,3.2866666666666666
2774-LVQUS,Female,1,1,0,15,1,Yes,No,No,Yes,Yes,No,No,1,83.05,1258.3,1,True,False,False,True,False,False,False,5.190625
3097-PYWXL,Female,0,1,1,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.95,82.9,0,False,True,False,True,False,False,False,3.9899999999999998
2266-SJNAT,Female,0,1,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,109.15,7789.6,0,True,False,True,False,False,True,False,1.4952054794520548
0869-PAPRP,Female,1,1,0,26,1,No,No,No,Yes,No,Yes,No,1,85.7,2067.0,0,True,False,True,False,False,False,False,3.174074074074074
4238-JSSWH,Female,1,1,0,35,1,Yes,No,No,Yes,No,Yes,Yes,0,102.05,3452.55,0,True,False,False,False,False,False,False,2.834722222222222
2972-YDYUW,Female,0,0,0,57,1,Yes,No,Yes,No,Yes,No,Yes,0,94.7,5468.95,0,True,False,False,True,False,True,False,1.6327586206896552
1104-FEJAM,Male,0,1,1,28,1,Yes,No,Yes,No,No,No,Yes,0,64.4,1802.15,0,False,False,False,True,False,False,False,2.220689655172414
2809-ILCYT,Female,0,1,0,25,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,26.8,733.55,0,False,True,False,False,True,True,False,1.0307692307692309
5499-ECUTN,Female,0,1,0,47,1,No,Yes,No,Yes,No,Yes,No,1,66.05,3021.45,0,False,False,True,False,False,True,False,1.3760416666666666
4981-FLTMF,Female,0,1,1,57,1,Yes,Yes,Yes,No,Yes,No,No,0,65.2,3687.85,0,False,False,False,False,False,False,False,1.1241379310344828
9121-PHQSR,Male,1,1,0,16,1,Yes,No,No,No,No,Yes,No,1,85.05,1391.15,0,True,False,True,False,False,False,False,5.002941176470588
3113-IWHLC,Male,0,0,0,5,1,No,Yes,No,Yes,No,No,No,1,55.8,274.35,0,False,False,False,False,True,False,False,9.299999999999999
3211-ILJTT,Male,0,1,0,17,1,No,No,No,No,No,No,No,1,70.4,1214.05,1,True,False,False,False,False,False,False,3.9111111111111114
4612-THJBS,Female,1,0,0,56,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.75,5510.65,1,True,False,False,False,False,True,False,1.837719298245614
4277-BWBML,Male,0,1,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,1322.85,0,False,True,False,False,False,False,True,0.2732876712328767
4094-NSEDU,Female,1,0,0,21,1,Yes,No,No,No,No,Yes,Yes,1,94.25,1973.75,1,True,False,False,True,False,False,False,4.284090909090909
0234-TEVTT,Female,0,1,1,48,0,No phone service,Yes,No,Yes,No,No,Yes,0,45.0,2196.3,0,False,False,True,False,False,True,False,0.9183673469387755
4304-TSPVK,Female,0,1,0,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,114.9,7843.55,0,True,False,False,False,False,False,True,1.665217391304348
1552-AAGRX,Female,0,0,0,30,1,Yes,Yes,No,No,Yes,Yes,Yes,0,106.4,3211.9,0,True,False,False,False,False,False,False,3.4322580645161294
2637-FKFSY,Female,0,1,0,3,1,No,No,No,No,No,No,No,1,46.1,130.15,0,False,False,False,False,True,False,False,11.525
9796-MVYXX,Female,1,0,0,14,0,No phone service,Yes,No,Yes,Yes,No,No,0,39.7,692.35,0,False,False,False,False,True,False,True,2.646666666666667
7874-ECPQJ,Female,0,0,1,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.05,85.5,0,False,True,False,False,False,False,False,4.01
0020-INWCK,Female,0,1,1,71,1,Yes,No,Yes,Yes,No,No,Yes,1,95.75,6849.4,0,True,False,True,False,False,False,True,1.3298611111111112
7089-RKVSZ,Male,0,1,1,8,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.4,203.95,0,False,True,False,False,True,True,False,2.711111111111111
2683-JXWQQ,Male,0,1,1,61,0,No phone service,Yes,No,Yes,No,No,No,0,33.6,2117.2,0,False,False,False,False,False,False,False,0.5419354838709678
9548-ZMVTX,Male,0,1,1,72,1,Yes,No,Yes,Yes,Yes,No,No,0,90.45,6565.85,0,True,False,False,False,False,False,True,1.239041095890411
8739-XNIKG,Female,0,0,0,5,1,Yes,No,No,No,No,Yes,No,1,84.0,424.75,0,True,False,False,True,False,False,False,14.0
9755-JHNMN,Female,0,0,0,49,1,No,Yes,Yes,Yes,Yes,No,No,0,67.4,3306.85,0,False,False,False,False,False,False,True,1.348
3981-QSVQI,Male,0,0,0,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.7,168.9,0,False,True,False,False,False,False,False,2.1888888888888887
2789-HQBOU,Male,0,0,0,3,1,No,No,No,No,No,No,Yes,1,80.35,253.8,0,True,False,False,True,False,False,False,20.0875
9424-CMPOG,Male,0,1,1,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,197.4,0,False,True,False,False,True,False,True,1.9600000000000002
5067-WJEUN,Male,0,1,1,67,1,No,Yes,Yes,No,No,No,No,1,54.2,3838.2,0,False,False,False,False,False,False,True,0.7970588235294118
3450-WXOAT,Male,0,0,0,46,1,No,No,No,No,No,No,No,1,45.2,2065.15,0,False,False,True,False,False,False,False,0.9617021276595745
9251-WNSOD,Female,0,1,0,67,1,Yes,Yes,Yes,Yes,No,No,Yes,0,75.1,5064.45,0,False,False,False,False,True,True,False,1.1044117647058822
6974-DAFLI,Female,0,1,0,55,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,1140.05,0,False,True,False,True,False,True,False,0.35178571428571426
2616-UUTFK,Male,0,1,0,33,1,Yes,Yes,Yes,Yes,No,Yes,No,1,72.75,2447.45,0,False,False,False,False,False,False,False,2.139705882352941
7064-JHXCE,Male,0,1,1,62,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,1263.9,0,False,True,True,False,False,False,True,0.3182539682539683
5103-MHMHY,Female,0,0,1,1,1,No,No,No,No,No,No,No,0,45.95,45.95,1,False,False,False,False,True,False,False,22.975
